SEASON,BASIN,NATURE,LAT,LON,WIND,DIST2LAND,STORM_SPEED,STORM_DIR,TD9636_STAGE
Summer,WP,TS,19.8,138.3,55.0,1464,7.0,0.0,2.0
Summer,WP,TS,20.2,138.3,55.0,1425,7.0,0.0,2.0
Summer,WP,TS,20.5,138.3,60.0,1396,8.0,0.0,2.0
Summer,WP,TS,20.9,138.3,65.0,1358,8.0,0.0,3.0
Summer,WP,TS,21.4,138.3,73.0,1310,9.0,0.0,3.0
Summer,WP,TS,21.8,138.3,80.0,1271,10.0,355.0,4.0
Summer,WP,TS,22.3,138.3,85.0,1224,11.0,355.0,4.0
Summer,WP,TS,22.9,138.2,90.0,1162,11.0,355.0,4.0
Summer,WP,TS,23.4,138.2,93.0,1116,11.0,350.0,4.0
Summer,WP,TS,23.9,138.1,95.0,1065,11.0,350.0,4.0
Summer,WP,TS,24.4,138.0,95.0,1014,11.0,350.0,4.0
Summer,WP,TS,25.0,137.9,95.0,956,11.0,350.0,4.0
Summer,WP,TS,25.5,137.7,93.0,900,11.0,345.0,4.0
Summer,WP,TS,26.0,137.5,90.0,841,10.0,335.0,4.0
Summer,WP,TS,26.4,137.3,90.0,794,10.0,330.0,4.0
Summer,WP,TS,26.8,136.9,90.0,740,10.0,325.0,4.0
Summer,WP,TS,27.2,136.7,88.0,694,10.0,325.0,4.0
Summer,WP,TS,27.6,136.3,85.0,635,11.0,320.0,4.0
Summer,WP,TS,28.0,135.8,85.0,569,12.0,310.0,4.0
Summer,WP,TS,28.4,135.3,85.0,502,13.0,310.0,4.0
Summer,WP,TS,28.8,134.7,85.0,429,13.0,305.0,4.0
Summer,WP,TS,29.2,134.1,85.0,356,14.0,305.0,4.0
Summer,WP,TS,29.7,133.4,88.0,269,15.0,305.0,4.0
Summer,WP,TS,30.1,132.7,90.0,190,14.0,300.0,4.0
Summer,WP,TS,30.4,132.0,90.0,125,13.0,300.0,4.0
Summer,WP,TS,30.8,131.4,90.0,62,13.0,305.0,4.0
Summer,WP,TS,31.2,130.7,90.0,9,14.0,310.0,4.0
Summer,WP,TS,31.6,130.2,90.0,9,13.0,315.0,4.0
Summer,WP,TS,32.1,129.7,78.0,48,13.0,320.0,4.0
Summer,WP,TS,32.6,129.2,65.0,46,12.0,320.0,4.0
Summer,WP,TS,33.0,128.8,63.0,75,11.0,320.0,4.0
Summer,WP,TS,33.5,128.3,60.0,122,11.0,325.0,4.0
Summer,WP,TS,33.9,128.0,55.0,80,12.0,335.0,4.0
Summer,WP,TS,34.5,127.8,50.0,11,15.0,340.0,2.0
Summer,WP,TS,35.3,127.4,45.0,0,17.0,345.0,2.0
Summer,WP,TS,36.2,127.1,40.0,0,15.0,345.0,2.0
Summer,WP,TS,36.8,127.0,35.0,0,11.0,340.0,2.0
Summer,WP,TS,37.3,126.7,30.0,11,12.0,300.0,1.0
Summer,EP,TS,13.2,-100.1,25.0,382,12.0,290.0,1.0
Summer,EP,TS,13.4,-100.7,28.0,384,12.0,290.0,1.0
Summer,EP,TS,13.7,-101.3,30.0,372,12.0,295.0,1.0
Summer,EP,TS,13.9,-101.8,33.0,384,12.0,300.0,1.0
Summer,EP,TS,14.2,-102.3,35.0,369,12.0,300.0,1.0
Summer,EP,TS,14.5,-102.9,35.0,367,12.0,300.0,1.0
Summer,EP,TS,14.8,-103.4,35.0,366,12.0,305.0,2.0
Summer,EP,TS,15.2,-103.9,35.0,341,12.0,310.0,2.0
Summer,EP,TS,15.6,-104.4,35.0,316,11.0,310.0,2.0
Summer,EP,TS,15.9,-104.8,35.0,302,10.0,315.0,2.0
Summer,EP,TS,16.2,-105.1,35.0,290,9.0,315.0,2.0
Summer,EP,TS,16.5,-105.4,35.0,285,8.0,315.0,2.0
Summer,EP,TS,16.8,-105.7,35.0,284,8.0,320.0,2.0
Summer,EP,TS,17.1,-105.9,35.0,262,7.0,320.0,2.0
Summer,EP,TS,17.4,-106.2,35.0,249,8.0,325.0,2.0
Summer,EP,TS,17.7,-106.4,33.0,238,8.0,325.0,2.0
Summer,EP,TS,18.1,-106.7,30.0,230,8.0,325.0,2.0
Summer,EP,TS,18.4,-106.9,30.0,222,8.0,320.0,2.0
Summer,EP,TS,18.7,-107.2,30.0,228,8.0,310.0,1.0
Summer,EP,TS,18.9,-107.5,30.0,243,8.0,300.0,1.0
Summer,EP,TS,19.1,-107.9,30.0,270,7.0,295.0,1.0
Summer,EP,TS,19.2,-108.2,30.0,293,6.0,290.0,1.0
Summer,EP,TS,19.3,-108.4,30.0,308,6.0,285.0,1.0
Summer,EP,TS,19.4,-108.7,28.0,332,6.0,285.0,1.0
Summer,EP,TS,19.5,-109.0,25.0,359,6.0,285.0,1.0
Summer,EP,TS,19.5,-109.3,25.0,383,6.0,290.0,1.0
Summer,EP,TS,19.7,-109.7,25.0,357,7.0,300.0,1.0
Summer,EP,TS,19.9,-109.9,25.0,335,7.0,310.0,1.0
Summer,EP,TS,20.1,-110.2,25.0,313,8.0,315.0,1.0
Summer,EP,TS,20.4,-110.5,25.0,284,9.0,320.0,1.0
Summer,EP,TS,20.8,-110.9,25.0,252,9.0,320.0,1.0
Summer,EP,TS,21.1,-111.2,25.0,236,9.0,320.0,1.0
Summer,EP,TS,21.5,-111.5,25.0,219,10.0,330.0,1.0
Summer,EP,TS,22.0,-111.7,25.0,201,11.0,335.0,1.0
Summer,EP,TS,22.5,-112.0,25.0,196,11.0,335.0,1.0
Summer,EP,TS,23.0,-112.2,25.0,166,11.0,335.0,1.0
Summer,EP,TS,23.5,-112.5,25.0,132,11.0,335.0,1.0
Summer,WP,TS,20.5,132.5,15.0,1094,13.0,25.0,1.0
Summer,WP,TS,21.1,132.8,15.0,1125,13.0,20.0,1.0
Summer,WP,TS,21.7,133.0,15.0,1063,13.0,15.0,1.0
Summer,WP,TS,22.4,133.1,15.0,989,13.0,0.0,1.0
Summer,WP,TS,23.0,133.0,15.0,921,14.0,345.0,1.0
Summer,WP,TS,23.7,132.7,15.0,838,15.0,330.0,1.0
Summer,WP,TS,24.3,132.3,15.0,764,14.0,325.0,1.0
Summer,WP,TS,24.8,131.7,15.0,699,13.0,315.0,1.0
Summer,WP,TS,25.2,131.2,15.0,649,11.0,305.0,1.0
Summer,WP,TS,25.4,130.7,18.0,625,10.0,295.0,1.0
Summer,WP,TS,25.6,130.2,20.0,604,10.0,285.0,1.0
Summer,WP,TS,25.7,129.6,23.0,601,11.0,275.0,1.0
Summer,WP,TS,25.7,129.0,25.0,614,12.0,265.0,1.0
Summer,WP,TS,25.6,128.3,25.0,636,13.0,255.0,1.0
Summer,WP,TS,25.4,127.6,25.0,564,14.0,250.0,1.0
Summer,WP,TS,25.2,126.9,25.0,493,13.0,255.0,1.0
Summer,WP,TS,25.0,126.2,25.0,422,12.0,255.0,1.0
Summer,WP,TS,24.9,125.5,28.0,352,11.0,260.0,1.0
Summer,WP,TS,24.8,125.0,30.0,303,10.0,260.0,1.0
Summer,WP,TS,24.7,124.5,30.0,254,9.0,260.0,1.0
Summer,WP,TS,24.6,124.0,30.0,206,9.0,275.0,1.0
Summer,WP,TS,24.8,123.5,30.0,152,10.0,285.0,1.0
Summer,WP,TS,24.9,122.9,30.0,91,10.0,290.0,1.0
Summer,WP,TS,25.1,122.4,30.0,41,9.0,285.0,1.0
Summer,WP,TS,25.2,121.9,30.0,22,8.0,280.0,1.0
Summer,WP,TS,25.2,121.6,30.0,0,6.0,280.0,1.0
Summer,WP,TS,25.3,121.3,30.0,15,6.0,275.0,1.0
Summer,WP,TS,25.3,120.9,28.0,34,7.0,260.0,1.0
Summer,WP,TS,25.1,120.5,25.0,51,8.0,240.0,1.0
Summer,WP,TS,24.9,120.2,23.0,60,7.0,220.0,1.0
Summer,WP,TS,24.6,120.0,20.0,64,7.0,200.0,1.0
Summer,WP,TS,24.3,119.9,18.0,52,7.0,195.0,1.0
Summer,WP,TS,23.9,119.8,15.0,45,7.0,190.0,1.0
Summer,WP,TS,21.7,132.5,20.0,1054,5.0,35.0,1.0
Summer,WP,TS,22.0,132.9,23.0,1028,12.0,50.0,1.0
Summer,WP,TS,22.5,133.5,25.0,988,14.0,55.0,1.0
Summer,WP,TS,22.8,134.1,25.0,975,14.0,60.0,1.0
Summer,WP,TS,23.2,134.8,25.0,960,15.0,60.0,1.0
Summer,WP,TS,23.6,135.4,28.0,947,15.0,55.0,1.0
Summer,WP,TS,24.1,136.1,30.0,935,15.0,50.0,1.0
Summer,WP,TS,24.6,136.8,38.0,925,16.0,50.0,1.0
Summer,WP,TS,25.1,137.4,45.0,915,16.0,45.0,1.0
Summer,WP,TS,25.7,138.0,45.0,885,15.0,30.0,1.0
Summer,WP,TS,26.4,138.2,45.0,814,14.0,355.0,2.0
Summer,WP,TS,27.1,137.9,45.0,731,16.0,325.0,2.0
Summer,WP,TS,27.7,137.1,45.0,648,18.0,310.0,2.0
Summer,WP,TS,28.2,136.3,45.0,582,19.0,295.0,2.0
Summer,WP,TS,28.6,135.2,45.0,480,22.0,290.0,2.0
Summer,WP,TS,28.9,133.9,48.0,368,24.0,280.0,2.0
Summer,WP,TS,29.1,132.5,50.0,273,21.0,275.0,2.0
Summer,WP,TS,29.0,131.5,50.0,236,17.0,260.0,2.0
Summer,WP,TS,28.8,130.7,50.0,245,14.0,245.0,2.0
Summer,WP,TS,28.4,130.1,50.0,295,11.0,225.0,2.0
Summer,WP,TS,28.0,129.7,50.0,348,9.0,210.0,2.0
Summer,WP,TS,27.6,129.5,50.0,396,7.0,200.0,2.0
Summer,WP,TS,27.3,129.4,50.0,431,6.0,195.0,2.0
Summer,WP,TS,27.1,129.4,50.0,453,4.0,190.0,2.0
Summer,WP,TS,26.9,129.4,50.0,474,2.0,190.0,2.0
Summer,WP,TS,26.8,129.3,48.0,488,1.0,200.0,2.0
Summer,WP,TS,26.8,129.3,45.0,488,2.0,210.0,2.0
Summer,WP,TS,26.7,129.2,43.0,501,3.0,225.0,2.0
Summer,WP,TS,26.6,129.1,40.0,515,2.0,280.0,2.0
Summer,WP,TS,26.7,129.0,40.0,507,3.0,335.0,2.0
Summer,WP,TS,26.9,128.9,40.0,489,5.0,330.0,2.0
Summer,WP,TS,27.1,128.8,43.0,472,6.0,325.0,2.0
Summer,WP,TS,27.4,128.5,45.0,454,7.0,325.0,2.0
Summer,WP,TS,27.7,128.3,45.0,431,8.0,325.0,2.0
Summer,WP,TS,28.1,128.0,45.0,405,9.0,325.0,2.0
Summer,WP,TS,28.4,127.8,45.0,388,10.0,325.0,2.0
Summer,WP,TS,28.9,127.4,45.0,371,11.0,320.0,2.0
Summer,WP,TS,29.3,127.0,48.0,373,11.0,310.0,2.0
Summer,WP,TS,29.6,126.4,50.0,401,12.0,300.0,2.0
Summer,WP,TS,29.9,125.7,50.0,365,13.0,295.0,2.0
Summer,WP,TS,30.1,125.0,50.0,300,12.0,290.0,2.0
Summer,WP,TS,30.4,124.4,50.0,245,11.0,295.0,2.0
Summer,WP,TS,30.6,123.8,50.0,184,11.0,290.0,2.0
Summer,WP,TS,30.8,123.2,48.0,124,11.0,290.0,2.0
Summer,WP,TS,31.0,122.6,45.0,67,12.0,290.0,2.0
Summer,WP,TS,31.2,121.9,43.0,14,12.0,285.0,2.0
Summer,WP,TS,31.3,121.3,40.0,0,11.0,285.0,2.0
Summer,WP,TS,31.5,120.7,35.0,0,11.0,285.0,2.0
Summer,WP,TS,31.6,120.1,30.0,0,10.0,280.0,2.0
Summer,WP,TS,31.7,119.5,30.0,0,9.0,280.0,2.0
Summer,WP,TS,31.8,119.0,30.0,0,9.0,280.0,1.0
Summer,WP,TS,31.9,118.5,28.0,0,9.0,280.0,1.0
Summer,WP,TS,31.9,118.0,25.0,0,7.0,280.0,1.0
Summer,WP,TS,32.0,117.6,25.0,0,6.0,270.0,1.0
Summer,WP,TS,32.0,117.3,25.0,0,6.0,265.0,1.0
Summer,WP,TS,31.9,117.0,25.0,0,6.0,270.0,1.0
Summer,WP,TS,31.9,116.6,25.0,0,6.0,275.0,1.0
Summer,WP,TS,32.0,116.3,25.0,0,6.0,285.0,1.0
Summer,WP,TS,32.1,116.0,25.0,0,5.0,285.0,1.0
Summer,WP,TS,32.1,115.7,23.0,0,4.0,285.0,1.0
Summer,WP,TS,32.2,115.5,20.0,0,4.0,300.0,1.0
Summer,WP,TS,32.3,115.3,20.0,0,5.0,300.0,1.0
Summer,WP,MX,32.5,115.0,20.0,0,5.0,285.0,1.0
Summer,WP,MX,32.4,114.7,20.0,0,5.0,260.0,1.0
Summer,WP,MX,32.4,114.4,20.0,0,5.0,255.0,1.0
Summer,WP,MX,32.3,114.2,20.0,0,5.0,250.0,1.0
Summer,WP,MX,32.2,113.9,20.0,0,6.0,245.0,1.0
Summer,WP,MX,32.0,113.5,20.0,0,7.0,245.0,1.0
Summer,WP,MX,31.9,113.1,20.0,0,6.0,240.0,1.0
Summer,WP,MX,31.7,112.8,20.0,0,5.0,240.0,1.0
Summer,WP,MX,31.6,112.6,20.0,0,5.0,250.0,1.0
Summer,WP,TS,31.6,112.3,20.0,0,5.0,255.0,1.0
Summer,WP,TS,31.5,112.0,20.0,0,5.0,250.0,1.0
Summer,EP,TS,13.8,-100.6,25.0,338,6.0,285.0,1.0
Summer,EP,TS,13.9,-101.1,25.0,347,11.0,290.0,1.0
Summer,EP,TS,14.1,-101.7,25.0,359,13.0,295.0,1.0
Summer,EP,TS,14.5,-102.3,25.0,338,14.0,305.0,1.0
Summer,EP,TS,14.9,-102.9,25.0,330,15.0,305.0,1.0
Summer,EP,TS,15.3,-103.5,28.0,317,15.0,305.0,1.0
Summer,EP,TS,15.8,-104.2,30.0,288,15.0,300.0,1.0
Summer,EP,TS,16.2,-104.9,35.0,278,14.0,300.0,1.0
Summer,EP,TS,16.5,-105.5,40.0,292,13.0,300.0,2.0
Summer,EP,TS,16.8,-106.0,45.0,297,11.0,305.0,2.0
Summer,EP,TS,17.1,-106.4,50.0,289,10.0,310.0,2.0
Summer,EP,TS,17.4,-106.8,55.0,291,9.0,310.0,2.0
Summer,EP,TS,17.7,-107.1,60.0,291,8.0,310.0,2.0
Summer,EP,TS,18.0,-107.4,65.0,291,8.0,310.0,2.0
Summer,EP,TS,18.2,-107.7,70.0,303,8.0,310.0,3.0
Summer,EP,TS,18.5,-108.0,73.0,311,8.0,305.0,3.0
Summer,EP,TS,18.7,-108.4,75.0,337,7.0,300.0,4.0
Summer,EP,TS,18.8,-108.7,75.0,361,6.0,290.0,4.0
Summer,EP,TS,18.9,-109.0,75.0,384,6.0,290.0,4.0
Summer,EP,TS,19.0,-109.3,75.0,408,6.0,295.0,4.0
Summer,EP,TS,19.2,-109.6,75.0,414,6.0,305.0,4.0
Summer,EP,TS,19.4,-109.8,73.0,391,5.0,315.0,4.0
Summer,EP,TS,19.6,-110.0,70.0,369,5.0,320.0,4.0
Summer,EP,TS,19.8,-110.2,68.0,347,6.0,320.0,4.0
Summer,EP,TS,20.0,-110.4,65.0,326,5.0,320.0,4.0
Summer,EP,TS,20.2,-110.6,63.0,308,6.0,320.0,4.0
Summer,EP,TS,20.4,-110.8,60.0,291,7.0,320.0,4.0
Summer,EP,TS,20.7,-111.0,58.0,266,7.0,320.0,4.0
Summer,EP,TS,21.0,-111.3,55.0,251,8.0,315.0,2.0
Summer,EP,TS,21.3,-111.6,53.0,243,8.0,310.0,2.0
Summer,EP,TS,21.5,-112.0,50.0,258,9.0,305.0,2.0
Summer,EP,TS,21.8,-112.4,48.0,275,9.0,305.0,2.0
Summer,EP,TS,22.0,-112.8,45.0,292,9.0,300.0,2.0
Summer,EP,TS,22.2,-113.2,43.0,294,8.0,300.0,2.0
Summer,EP,TS,22.4,-113.6,40.0,297,8.0,300.0,2.0
Summer,EP,TS,22.6,-113.9,38.0,297,7.0,305.0,2.0
Summer,EP,TS,22.8,-114.2,35.0,301,7.0,305.0,2.0
Summer,EP,TS,23.0,-114.5,33.0,308,8.0,300.0,2.0
Summer,EP,TS,23.2,-114.9,30.0,327,8.0,300.0,2.0
Summer,EP,TS,23.4,-115.3,28.0,351,8.0,300.0,2.0
Summer,EP,TS,23.6,-115.7,25.0,379,9.0,300.0,1.0
Summer,EP,TS,23.8,-116.1,25.0,409,9.0,305.0,1.0
Summer,EP,TS,24.1,-116.5,25.0,405,9.0,305.0,1.0
Summer,EP,TS,24.4,-116.9,25.0,400,8.0,310.0,1.0
Summer,EP,TS,24.6,-117.2,25.0,403,8.0,305.0,1.0
Summer,EP,TS,24.8,-117.6,25.0,414,8.0,305.0,1.0
Summer,EP,TS,25.0,-117.9,25.0,417,7.0,315.0,1.0
Summer,EP,TS,25.3,-118.1,25.0,408,7.0,325.0,1.0
Summer,EP,TS,25.6,-118.3,25.0,402,6.0,330.0,1.0
Summer,EP,TS,25.9,-118.5,25.0,401,6.0,330.0,1.0
Summer,EP,TS,26.1,-118.6,25.0,398,5.0,335.0,1.0
Summer,EP,TS,26.3,-118.7,25.0,398,5.0,340.0,1.0
Summer,EP,TS,26.6,-118.8,25.0,395,5.0,340.0,1.0
Summer,WP,TS,23.5,153.0,20.0,1783,13.0,175.0,1.0
Summer,WP,TS,22.9,153.1,20.0,1841,13.0,170.0,1.0
Summer,WP,MX,22.2,153.2,20.0,1909,12.0,180.0,1.0
Summer,WP,MX,21.7,153.1,23.0,1947,10.0,195.0,1.0
Summer,WP,MX,21.2,152.9,25.0,1981,10.0,205.0,1.0
Summer,WP,MX,20.8,152.6,25.0,2000,10.0,210.0,1.0
Summer,WP,MX,20.3,152.4,25.0,2035,10.0,210.0,1.0
Summer,WP,MX,20.0,152.1,25.0,2047,8.0,215.0,1.0
Summer,WP,TS,19.7,151.9,25.0,2065,3.0,220.0,1.0
Summer,WP,TS,19.7,151.9,25.0,2065,2.0,15.0,1.0
Summer,WP,TS,19.9,152.0,25.0,2051,3.0,350.0,1.0
Summer,WP,TS,20.1,151.9,25.0,2026,5.0,330.0,1.0
Summer,WP,TS,20.3,151.7,25.0,1996,6.0,325.0,1.0
Summer,WP,TS,20.6,151.5,28.0,1957,7.0,320.0,1.0
Summer,WP,TS,20.8,151.3,30.0,1927,5.0,320.0,1.0
Summer,WP,TS,21.0,151.1,30.0,1897,4.0,325.0,1.0
Summer,WP,TS,21.1,151.1,30.0,1888,6.0,355.0,1.0
Summer,WP,TS,21.5,151.1,30.0,1849,9.0,5.0,1.0
Summer,WP,TS,22.0,151.1,30.0,1802,9.0,360.0,1.0
Summer,WP,TS,22.4,151.1,33.0,1765,8.0,350.0,1.0
Summer,WP,TS,22.8,151.0,35.0,1722,8.0,345.0,2.0
Summer,WP,TS,23.1,150.8,38.0,1683,7.0,340.0,2.0
Summer,WP,TS,23.5,150.7,40.0,1640,7.0,330.0,2.0
Summer,WP,TS,23.8,150.5,43.0,1601,8.0,325.0,2.0
Summer,WP,TS,24.1,150.2,45.0,1556,9.0,330.0,2.0
Summer,WP,TS,24.6,150.0,45.0,1499,10.0,335.0,2.0
Summer,WP,TS,25.0,149.8,45.0,1451,10.0,340.0,2.0
Summer,WP,TS,25.5,149.6,45.0,1394,11.0,335.0,2.0
Summer,WP,TS,26.0,149.3,45.0,1331,12.0,325.0,2.0
Summer,WP,TS,26.5,148.8,48.0,1257,12.0,310.0,2.0
Summer,WP,TS,26.8,148.2,50.0,1194,11.0,295.0,2.0
Summer,WP,TS,27.0,147.7,55.0,1147,10.0,280.0,2.0
Summer,WP,TS,27.0,147.1,60.0,1113,9.0,270.0,2.0
Summer,WP,TS,27.0,146.6,65.0,1087,9.0,265.0,2.0
Summer,WP,TS,26.9,146.2,70.0,1074,8.0,260.0,3.0
Summer,WP,TS,26.9,145.7,73.0,1049,7.0,255.0,3.0
Summer,WP,TS,26.8,145.4,75.0,1044,6.0,245.0,4.0
Summer,WP,TS,26.6,145.2,78.0,1054,5.0,230.0,4.0
Summer,WP,TS,26.5,145.0,80.0,1055,4.0,230.0,4.0
Summer,WP,TS,26.4,144.9,78.0,1061,3.0,235.0,4.0
Summer,WP,TS,26.3,144.8,75.0,1067,3.0,255.0,4.0
Summer,WP,TS,26.3,144.6,75.0,1059,3.0,270.0,4.0
Summer,WP,TS,26.3,144.4,75.0,1051,3.0,285.0,4.0
Summer,WP,TS,26.4,144.3,75.0,1037,3.0,310.0,4.0
Summer,WP,TS,26.5,144.2,75.0,1022,4.0,340.0,4.0
Summer,WP,TS,26.7,144.2,75.0,1002,5.0,355.0,4.0
Summer,WP,TS,27.0,144.1,75.0,967,6.0,355.0,4.0
Summer,WP,TS,27.4,144.1,75.0,926,8.0,355.0,4.0
Summer,WP,TS,27.8,144.1,75.0,886,11.0,350.0,4.0
Summer,WP,TS,28.4,143.9,75.0,817,14.0,350.0,4.0
Summer,WP,TS,29.2,143.8,75.0,733,15.0,350.0,4.0
Summer,WP,TS,29.9,143.6,75.0,656,16.0,350.0,4.0
Summer,WP,TS,30.7,143.4,75.0,570,18.0,345.0,4.0
Summer,WP,TS,31.6,143.1,73.0,472,19.0,340.0,4.0
Summer,WP,TS,32.6,142.7,70.0,358,19.0,340.0,4.0
Summer,WP,TS,33.4,142.3,68.0,265,18.0,335.0,4.0
Summer,WP,TS,34.2,141.9,65.0,176,18.0,335.0,4.0
Summer,WP,TS,35.0,141.4,58.0,90,17.0,335.0,4.0
Summer,WP,TS,35.8,140.9,50.0,11,18.0,335.0,4.0
Summer,WP,TS,36.6,140.4,45.0,0,19.0,335.0,4.0
Summer,WP,TS,37.5,139.9,40.0,0,19.0,335.0,2.0
Summer,WP,TS,38.4,139.5,35.0,0,19.0,340.0,2.0
Summer,WP,TS,39.3,139.1,30.0,72,17.0,340.0,2.0
Summer,WP,TS,39.9,138.7,30.0,85,14.0,335.0,2.0
Summer,WP,TS,40.5,138.3,30.0,135,12.0,330.0,1.0
Summer,WP,TS,41.0,137.9,30.0,173,11.0,325.0,1.0
Summer,WP,TS,41.4,137.5,30.0,207,12.0,325.0,1.0
Summer,WP,TS,41.9,137.1,30.0,226,12.0,335.0,1.0
Summer,WP,TS,42.5,136.8,30.0,177,11.0,350.0,1.0
Summer,WP,TS,43.1,136.8,28.0,136,11.0,5.0,1.0
Summer,WP,TS,43.6,137.0,25.0,118,13.0,20.0,1.0
Summer,WP,TS,44.3,137.4,25.0,90,15.0,30.0,1.0
Summer,WP,TS,44.9,138.1,25.0,95,16.0,40.0,1.0
Summer,WP,TS,45.5,138.9,25.0,95,16.0,45.0,1.0
Summer,WP,TS,46.0,139.7,25.0,123,15.0,50.0,1.0
Summer,WP,TS,46.4,140.5,23.0,101,15.0,45.0,1.0
Summer,WP,TS,47.0,141.3,20.0,54,19.0,35.0,1.0
Summer,WP,TS,6.0,159.0,15.0,1300,7.0,270.0,1.0
Summer,WP,TS,6.0,158.6,15.0,1274,7.0,270.0,1.0
Summer,WP,TS,6.0,158.3,15.0,1255,8.0,270.0,1.0
Summer,WP,TS,6.0,157.9,15.0,1231,8.0,270.0,1.0
Summer,WP,TS,6.0,157.5,15.0,1208,7.0,275.0,1.0
Summer,WP,TS,6.0,157.1,15.0,1185,7.0,280.0,1.0
Summer,WP,TS,6.1,156.8,15.0,1177,7.0,280.0,1.0
Summer,WP,TS,6.1,156.5,15.0,1161,6.0,280.0,1.0
Summer,WP,TS,6.2,156.2,15.0,1155,6.0,280.0,1.0
Summer,WP,TS,6.2,155.9,15.0,1141,6.0,280.0,1.0
Summer,WP,TS,6.3,155.6,15.0,1135,6.0,280.0,1.0
Summer,WP,TS,6.3,155.3,15.0,1120,6.0,280.0,1.0
Summer,WP,TS,6.4,155.0,15.0,1116,7.0,280.0,1.0
Summer,WP,TS,6.5,154.7,15.0,1114,7.0,285.0,1.0
Summer,WP,TS,6.6,154.3,15.0,1108,7.0,280.0,1.0
Summer,WP,TS,6.6,153.9,15.0,1094,7.0,280.0,1.0
Summer,WP,TS,6.7,153.6,15.0,1095,7.0,280.0,1.0
Summer,WP,TS,6.8,153.3,15.0,1097,6.0,280.0,1.0
Summer,WP,TS,6.8,153.0,15.0,1089,7.0,285.0,1.0
Summer,WP,TS,6.9,152.7,18.0,1094,7.0,285.0,1.0
Summer,WP,TS,7.0,152.3,20.0,1098,7.0,285.0,1.0
Summer,WP,TS,7.1,151.9,20.0,1103,8.0,285.0,1.0
Summer,WP,TS,7.2,151.5,20.0,1111,8.0,285.0,1.0
Summer,WP,TS,7.3,151.2,23.0,1121,8.0,295.0,1.0
Summer,WP,TS,7.5,150.8,25.0,1140,9.0,300.0,1.0
Summer,WP,TS,7.8,150.4,25.0,1158,11.0,305.0,1.0
Summer,WP,TS,8.1,149.9,25.0,1176,11.0,305.0,1.0
Summer,WP,TS,8.4,149.4,25.0,1197,11.0,305.0,1.0
Summer,WP,TS,8.7,149.0,25.0,1223,10.0,305.0,1.0
Summer,WP,TS,9.0,148.6,25.0,1250,9.0,305.0,1.0
Summer,WP,TS,9.2,148.3,25.0,1270,9.0,305.0,1.0
Summer,WP,TS,9.5,147.9,25.0,1300,9.0,305.0,1.0
Summer,WP,TS,9.7,147.5,25.0,1322,9.0,305.0,1.0
Summer,WP,TS,9.9,147.1,25.0,1344,9.0,305.0,1.0
Summer,WP,TS,10.2,146.8,25.0,1378,9.0,305.0,1.0
Summer,WP,TS,10.4,146.4,25.0,1400,9.0,305.0,1.0
Summer,WP,TS,10.7,146.0,25.0,1435,9.0,300.0,1.0
Summer,WP,TS,10.9,145.6,25.0,1460,9.0,300.0,1.0
Summer,WP,TS,11.2,145.2,25.0,1498,9.0,300.0,1.0
Summer,WP,TS,11.4,144.8,25.0,1525,9.0,305.0,1.0
Summer,WP,TS,11.7,144.4,25.0,1565,10.0,305.0,1.0
Summer,WP,TS,12.0,144.0,25.0,1605,10.0,300.0,1.0
Summer,WP,TS,12.2,143.6,25.0,1636,11.0,290.0,1.0
Summer,WP,TS,12.3,143.0,25.0,1645,13.0,285.0,1.0
Summer,WP,TS,12.5,142.3,25.0,1643,13.0,290.0,1.0
Summer,WP,TS,12.8,141.7,25.0,1652,11.0,305.0,1.0
Summer,WP,TS,13.2,141.4,25.0,1681,10.0,335.0,1.0
Summer,WP,TS,13.7,141.3,25.0,1711,9.0,5.0,1.0
Summer,WP,MX,14.1,141.5,25.0,1739,10.0,15.0,1.0
Summer,WP,MX,14.6,141.6,25.0,1760,10.0,10.0,1.0
Summer,WP,MX,15.1,141.7,25.0,1780,9.0,15.0,1.0
Summer,WP,MX,15.5,141.8,25.0,1798,9.0,15.0,1.0
Summer,WP,MX,15.9,141.9,25.0,1817,9.0,20.0,1.0
Summer,WP,MX,16.3,142.1,25.0,1847,9.0,30.0,1.0
Summer,WP,MX,16.7,142.4,25.0,1888,9.0,35.0,1.0
Summer,WP,MX,17.1,142.7,28.0,1929,9.0,40.0,1.0
Summer,WP,MX,17.4,143.0,30.0,1915,10.0,45.0,1.0
Summer,WP,MX,17.8,143.4,30.0,1900,11.0,45.0,1.0
Summer,WP,MX,18.2,143.8,30.0,1875,11.0,50.0,1.0
Summer,WP,MX,18.5,144.2,30.0,1861,11.0,50.0,1.0
Summer,WP,MX,18.9,144.7,30.0,1844,10.0,55.0,1.0
Summer,WP,MX,19.1,145.2,30.0,1839,10.0,65.0,1.0
Summer,WP,MX,19.3,145.7,30.0,1833,11.0,75.0,1.0
Summer,WP,MX,19.4,146.3,30.0,1841,11.0,80.0,1.0
Summer,WP,TS,19.4,146.8,30.0,1848,9.0,90.0,1.0
Summer,WP,TS,19.4,147.2,30.0,1873,7.0,100.0,1.0
Summer,WP,TS,19.4,147.5,30.0,1885,6.0,100.0,1.0
Summer,WP,TS,19.3,147.8,33.0,1907,6.0,105.0,1.0
Summer,WP,TS,19.2,148.1,35.0,1929,6.0,110.0,2.0
Summer,WP,TS,19.1,148.4,35.0,1952,5.0,120.0,2.0
